Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,Bugs
Meta.java,23.0,0.0,21.0,3.0,5.0,5.0,5.0,4023.0,23927.0,23927.0,55.0,1.0,0.0,0.0,8.0,8.0,8.0,4.0,8.0,19126.0,4.0,0.0,0.0,4.0,54519.0,236.0,17.0,177.0,53.0,118.0,42.0,60263.0,28490190.0,101.0,140.0,57.0,109.0,1.0,10.0,10.0,11.0,4.0,5.0,0.0,0.0,0.24,39.0,39.0,43.0,0.0
MetaStoreDirectSql.java,26.0,1.0,22.0,3.0,4.0,4.0,5.0,13.0,130.0,130.0,10.0,15.0,8.0,4.0,60.0,57.0,53.0,27.0,61.0,71.0,3.0,27.0,4.0,27.0,305.0,1666.0,114.0,1340.0,374.0,994.0,228.0,435.0,177318.0,715.0,961.0,356.0,749.0,2.0,38.0,38.0,41.0,2.0,6.0,0.0,0.0,0.17,258.0,258.0,287.0,1.0
MetaStoreUtils.java,19.0,1.0,14.0,4.0,3.0,3.0,4.0,5.0,95.0,95.0,0.0,4.0,77.0,14.0,80.0,80.0,3.0,0.0,80.0,82.0,5.0,6.0,0.0,69.0,484.0,1759.0,157.0,1237.0,356.0,786.0,371.0,472.0,12557.0,563.0,837.0,325.0,615.0,3.0,19.0,19.0,22.0,2.0,4.0,0.0,0.0,0.3,259.0,259.0,288.0,1.0
MetadataOperation.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,16.0,16.0,7.0,1.0,0.0,3.0,9.0,9.0,9.0,0.0,9.0,53.0,0.0,2.0,6.0,1.0,40.0,148.0,16.0,88.0,35.0,43.0,44.0,26.0,14.0,47.0,63.0,32.0,35.0,2.0,3.0,3.0,3.0,2.0,2.0,100.0,100.0,0.5,15.0,15.0,17.0,0.0
Metastore.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,3665.0,20847.0,20847.0,11.0,10.0,34.0,15.0,139.0,150.0,116.0,18.0,150.0,15909.0,11.0,19.0,8.0,112.0,44895.0,1331.0,86.0,1054.0,345.0,534.0,191.0,48934.0,582596.0,415.0,638.0,220.0,432.0,1.0,9.0,8.0,9.0,4.0,4.0,0.0,0.0,0.18,223.0,219.0,223.0,0.0
MoveTask.java,54.0,4.0,41.0,10.0,9.0,9.0,11.0,2.0,74.0,74.0,0.0,1.0,0.0,2.0,10.0,10.0,10.0,0.0,10.0,82.0,0.0,5.0,0.0,5.0,89.0,638.0,50.0,467.0,141.0,308.0,125.0,198.0,5308178.0,226.0,318.0,138.0,228.0,4.5,43.0,42.0,56.0,2.0,7.0,0.0,0.0,0.27,90.0,89.0,107.0,1.0
MyTestClassSmaller.java,27.0,2.0,25.0,0.0,17.0,17.0,17.0,1.0,19.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,85.0,10.0,58.0,35.0,24.0,17.0,33.0,1.0,51.0,53.0,35.0,19.0,17.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.29,17.0,17.0,17.0,0.0
NotificationEvent.java,11.0,1.0,11.0,1.0,3.0,3.0,3.0,45.0,204.0,204.0,0.0,6.0,3.0,13.0,63.0,61.0,60.0,15.0,63.0,162.0,1.0,2.0,0.0,60.0,815.0,900.0,112.0,757.0,166.0,482.0,49.0,528.0,1715.0,364.0,536.0,145.0,418.0,1.0,20.0,20.0,40.0,2.0,3.0,0.0,0.0,0.06,190.0,165.0,214.0,0.0
NumericOpMethodResolver.java,46.0,7.0,34.0,6.0,8.0,8.0,9.0,2.0,13.0,13.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,148.0,21.0,78.0,22.0,49.0,49.0,15.0,400.0,38.0,55.0,22.0,38.0,14.0,14.0,14.0,17.0,1.0,4.0,0.0,0.0,0.63,15.0,15.0,18.0,0.0
ObjectInspectorUtils.java,29.0,1.0,25.0,3.0,6.0,4.0,7.0,8.0,208.0,208.0,0.0,2.0,37.0,1.0,40.0,38.0,3.0,3.0,40.0,91.0,0.0,4.0,0.0,36.0,973.0,1321.0,77.0,1073.0,315.0,758.0,171.0,701.0,510.0,529.0,694.0,308.0,504.0,3.0,49.0,29.0,52.0,2.0,3.0,0.0,0.0,0.16,254.0,166.0,266.0,1.0
ObjectStore.java,23.0,1.0,21.0,1.0,3.0,3.0,4.0,24.0,321.0,321.0,12.0,19.0,5.0,9.0,323.0,324.0,321.0,34.0,326.0,757.0,4.0,115.0,30.0,177.0,2122.0,7795.0,559.0,6766.0,1924.0,4664.0,478.0,3290.0,5433.0,3248.0,4562.0,1567.0,3593.0,3.0,55.0,55.0,57.0,3.0,11.0,0.0,0.0,0.07,1111.0,1111.0,1199.0,1.0
Op.java,35.0,0.0,29.0,6.0,7.0,7.0,7.0,907.0,7604.0,7604.0,181.0,1.0,0.0,0.0,5.0,5.0,5.0,9.0,5.0,15908.0,0.0,2.0,0.0,3.0,18083.0,226.0,9.0,166.0,41.0,103.0,51.0,18099.0,239572232.0,88.0,129.0,48.0,95.0,1.0,16.0,16.0,19.0,8.0,4.0,0.0,0.0,0.31,34.0,34.0,37.0,1.0
OpTraitsRulesProcFactory.java,16.0,1.0,14.0,1.0,3.0,3.0,3.0,15.0,104.0,104.0,0.0,8.0,7.0,0.0,17.0,17.0,10.0,0.0,17.0,17.0,0.0,1.0,0.0,16.0,30.0,390.0,45.0,280.0,123.0,144.0,66.0,107.0,66.0,126.0,201.0,112.0,120.0,1.0,8.0,8.0,8.0,1.0,7.0,0.0,0.0,0.24,54.0,54.0,56.0,0.0
Operator.java,12.0,0.0,12.0,1.0,3.0,3.0,3.0,291.0,2949.0,2949.0,128.0,6.0,3.0,12.0,67.0,65.0,64.0,15.0,67.0,12850.0,1.0,2.0,0.0,64.0,8643.0,1023.0,112.0,868.0,185.0,537.0,61.0,8226.0,3601960.0,417.0,611.0,170.0,474.0,1.0,20.0,20.0,40.0,8.0,4.0,38.0,33.0,0.07,210.0,185.0,234.0,1.0
Operator.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,291.0,2949.0,2949.0,128.0,4.0,7.0,4.0,114.0,115.0,110.0,34.0,117.0,12850.0,2.0,3.0,19.0,93.0,8643.0,1380.0,188.0,905.0,273.0,456.0,290.0,8226.0,3601960.0,392.0,657.0,268.0,431.0,1.0,13.0,13.0,14.0,8.0,5.0,38.0,33.0,0.32,237.0,237.0,245.0,1.0
Optimizer.java,50.0,5.0,38.0,8.0,9.0,9.0,14.0,98.0,1148.0,1148.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,4.0,366.0,0.0,0.0,0.0,4.0,735.0,262.0,31.0,182.0,46.0,111.0,50.0,1635.0,235945745.0,87.0,125.0,43.0,89.0,2.0,33.0,33.0,52.0,3.0,2.0,0.0,0.0,0.27,37.0,37.0,56.0,1.0
OrcEncodedDataReader.java,18.0,0.0,15.0,2.0,4.0,4.0,4.0,13.0,97.0,97.0,0.0,6.0,3.0,4.0,47.0,47.0,44.0,23.0,47.0,47.0,0.0,17.0,2.0,28.0,224.0,1019.0,68.0,817.0,250.0,506.0,140.0,241.0,74784.0,456.0,628.0,240.0,433.0,1.0,38.0,38.0,45.0,2.0,6.0,0.0,0.0,0.17,174.0,174.0,205.0,1.0
OrcInputFormat.java,16.0,1.0,14.0,2.0,3.0,3.0,3.0,41.0,329.0,329.0,2.0,21.0,31.0,11.0,107.0,107.0,80.0,98.0,111.0,119.0,20.0,21.0,0.0,70.0,488.0,2114.0,188.0,1666.0,651.0,943.0,267.0,589.0,19642.0,836.0,1141.0,545.0,734.0,2.0,22.0,20.0,22.0,2.0,5.0,44.0,27.0,0.16,296.0,276.0,332.0,1.0
OrcProto.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,121.0,974.0,974.0,0.0,102.0,386.0,230.0,1839.0,2029.0,1651.0,319.0,2037.0,1799.0,198.0,224.0,92.0,1523.0,4788.0,19279.0,1024.0,14548.0,4609.0,7704.0,3707.0,5257.0,292119.0,6021.0,8990.0,3028.0,6183.0,1.0,32.0,30.0,32.0,2.0,4.0,73.0,54.0,0.25,3039.0,2932.0,3053.0,1.0
OrcUtils.java,70.0,3.0,60.0,7.0,14.0,5.0,14.0,1.0,13.0,13.0,0.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,4.0,122.0,452.0,28.0,368.0,47.0,306.0,56.0,71.0,182.0,239.0,281.0,58.0,250.0,15.0,25.0,8.0,25.0,1.0,4.0,0.0,0.0,0.15,83.0,32.0,84.0,1.0
PTFTranslator.java,23.0,2.0,20.0,1.0,4.0,3.0,4.0,3.0,105.0,105.0,0.0,2.0,16.0,1.0,42.0,42.0,26.0,11.0,42.0,42.0,2.0,24.0,6.0,10.0,202.0,1141.0,124.0,930.0,361.0,589.0,87.0,453.0,599.0,509.0,656.0,308.0,479.0,2.0,12.0,11.0,12.0,1.0,3.0,62.5,56.5,0.09,148.0,139.0,155.0,0.0
Partition.java,13.0,1.0,12.0,1.0,3.0,3.0,4.0,508.0,3574.0,3574.0,21.0,6.0,3.0,15.0,78.0,76.0,75.0,19.0,78.0,3494.0,1.0,2.0,0.0,75.0,13840.0,1229.0,131.0,1065.0,208.0,679.0,57.0,16118.0,450799.0,506.0,749.0,190.0,600.0,1.0,26.0,26.0,54.0,4.0,4.0,0.0,0.0,0.05,270.0,235.0,304.0,0.0
Partition.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,508.0,3574.0,3574.0,21.0,1.0,1.0,1.0,49.0,49.0,48.0,5.0,49.0,3494.0,0.0,1.0,1.0,47.0,13840.0,581.0,68.0,383.0,124.0,194.0,131.0,16118.0,450799.0,157.0,254.0,110.0,166.0,1.0,10.0,10.0,10.0,4.0,4.0,0.0,0.0,0.34,96.0,96.0,98.0,0.0
PartitionSpec.java,11.0,0.0,11.0,1.0,3.0,3.0,4.0,39.0,216.0,216.0,3.0,6.0,3.0,10.0,58.0,56.0,55.0,12.0,58.0,203.0,1.0,2.0,0.0,55.0,801.0,826.0,99.0,698.0,151.0,431.0,44.0,869.0,2870.0,317.0,485.0,132.0,382.0,1.0,17.0,17.0,37.0,2.0,3.0,0.0,0.0,0.06,181.0,161.0,206.0,0.0
PartitionWithoutSD.java,12.0,0.0,11.0,1.0,3.0,3.0,4.0,11.0,66.0,66.0,0.0,6.0,3.0,13.0,68.0,66.0,65.0,15.0,68.0,60.0,1.0,2.0,0.0,65.0,236.0,1016.0,113.0,872.0,184.0,539.0,49.0,218.0,10634.0,415.0,613.0,170.0,476.0,1.0,20.0,20.0,40.0,2.0,4.0,0.0,0.0,0.06,215.0,190.0,239.0,0.0
PcrExprProcFactory.java,21.0,1.0,18.0,3.0,5.0,5.0,5.0,10.0,87.0,87.0,0.0,7.0,13.0,1.0,21.0,19.0,8.0,9.0,21.0,19.0,7.0,1.0,0.0,13.0,74.0,576.0,50.0,429.0,138.0,255.0,101.0,79.0,225.0,209.0,318.0,136.0,206.0,3.0,48.0,48.0,51.0,1.0,6.0,0.0,0.0,0.24,96.0,96.0,100.0,0.0
PerfLogger.java,10.0,0.0,9.0,2.0,2.0,2.0,3.0,1.0,15.0,15.0,0.0,1.0,1.0,46.0,12.0,12.0,11.0,2.0,12.0,12.0,0.0,3.0,0.0,9.0,161.0,225.0,23.0,162.0,82.0,111.0,40.0,51.0,33.0,101.0,129.0,82.0,59.0,2.0,6.0,6.0,6.0,1.0,3.0,63.0,54.0,0.25,28.0,28.0,30.0,1.0
PrimitiveObjectInspectorUtils.java,21.0,1.0,18.0,2.0,5.0,2.0,5.0,5.0,88.0,88.0,0.0,3.0,39.0,24.0,48.0,46.0,9.0,13.0,48.0,49.0,4.0,1.0,1.0,42.0,490.0,1267.0,89.0,1020.0,211.0,775.0,164.0,334.0,248.0,496.0,594.0,171.0,475.0,2.0,20.0,6.0,20.0,2.0,2.0,0.0,0.0,0.16,256.0,106.0,259.0,0.0
QBParseInfo.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,21.0,21.0,0.0,2.0,0.0,1.0,87.0,85.0,87.0,37.0,87.0,85.0,2.0,0.0,0.0,85.0,345.0,641.0,116.0,398.0,149.0,152.0,131.0,151.0,126.0,179.0,288.0,147.0,147.0,1.0,10.0,10.0,21.0,1.0,2.0,96.0,95.0,0.33,104.0,104.0,118.0,0.0
QTestGenTask.java,8.0,1.0,7.0,0.0,2.0,2.0,2.0,7.0,37.0,37.0,2.0,5.0,1.0,1.0,52.0,52.0,51.0,23.0,52.0,56.0,0.0,3.0,0.0,49.0,96.0,585.0,110.0,444.0,136.0,239.0,31.0,131.0,133079736.0,219.0,327.0,140.0,209.0,1.0,41.0,41.0,48.0,2.0,4.0,0.0,0.0,0.07,103.0,103.0,114.0,0.0
QTestUtil.java,17.0,2.0,14.0,2.0,3.0,3.0,3.0,9.0,147.0,147.0,3.0,8.0,19.0,21.0,97.0,96.0,79.0,46.0,98.0,390.0,0.0,31.0,2.0,65.0,486.0,1997.0,275.0,1547.0,458.0,1024.0,187.0,604.0,1056.0,831.0,1137.0,449.0,835.0,2.0,16.0,16.0,20.0,3.0,5.0,0.0,0.0,0.12,294.0,294.0,339.0,1.0
Query.java,13.0,0.0,13.0,1.0,3.0,3.0,4.0,133.0,902.0,902.0,2.0,6.0,3.0,14.0,80.0,78.0,77.0,19.0,80.0,1134.0,1.0,2.0,0.0,77.0,3376.0,1278.0,133.0,1112.0,217.0,702.0,57.0,3442.0,250587.0,532.0,783.0,203.0,624.0,1.0,26.0,26.0,54.0,3.0,4.0,0.0,0.0,0.05,276.0,241.0,310.0,0.0
QueryPlanTreeTransformation.java,105.0,3.0,80.0,23.0,13.0,13.0,14.0,1.0,28.0,28.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,11.0,265.0,11.0,187.0,83.0,115.0,67.0,43.0,12324.0,103.0,137.0,70.0,96.0,12.5,22.0,22.0,24.0,1.0,6.0,0.0,0.0,0.36,25.0,25.0,27.0,1.0
RCFile.java,15.0,1.0,12.0,3.0,2.0,2.0,3.0,47.0,499.0,499.0,1.0,8.0,1.0,18.0,88.0,88.0,87.0,84.0,88.0,439.0,10.0,12.0,3.0,63.0,1006.0,2049.0,223.0,1227.0,374.0,771.0,623.0,1054.0,5871.0,676.0,910.0,342.0,612.0,1.0,15.0,15.0,16.0,3.0,5.0,0.0,0.0,0.51,219.0,219.0,232.0,0.0
RawStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,99.0,99.0,0.0,2.0,0.0,0.0,0.0,116.0,116.0,0.0,116.0,245.0,16.0,0.0,0.0,100.0,671.0,636.0,127.0,255.0,253.0,0.0,254.0,492.0,268.0,156.0,158.0,158.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,43.0,1.0,0.0,0.0,0.0,0.0
Reader.java,8.0,0.0,6.0,2.0,1.0,1.0,1.0,283.0,2614.0,2614.0,69.0,2.0,0.0,0.0,17.0,43.0,43.0,8.0,43.0,2259.0,26.0,0.0,0.0,17.0,5946.0,363.0,48.0,154.0,63.0,74.0,161.0,5762.0,2947649.0,102.0,129.0,64.0,67.0,1.0,8.0,8.0,8.0,4.0,3.0,33.0,20.0,1.05,25.0,25.0,25.0,1.0
Reader.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,283.0,2614.0,2614.0,69.0,3.0,0.0,2.0,1.0,5.0,5.0,0.0,5.0,2259.0,4.0,0.0,0.0,1.0,5946.0,72.0,7.0,30.0,20.0,7.0,35.0,5762.0,2947649.0,18.0,23.0,19.0,5.0,1.0,2.0,2.0,2.0,4.0,1.0,33.0,20.0,1.17,2.0,2.0,2.0,1.0
Reader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,2614.0,2614.0,69.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,2259.0,7.0,0.0,0.0,0.0,5946.0,101.0,12.0,16.0,15.0,0.0,73.0,5762.0,2947649.0,11.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,33.0,20.0,4.56,0.0,0.0,0.0,1.0
ReaderWriter.java,87.0,12.0,74.0,1.0,20.0,4.0,20.0,5.0,70.0,70.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,2.0,83.0,227.0,31.0,172.0,50.0,138.0,24.0,112.0,63.0,121.0,130.0,52.0,97.0,1.0,20.0,4.0,20.0,2.0,2.0,10.0,10.0,0.14,40.0,8.0,40.0,0.0
RecordReaderImpl.java,23.0,1.0,19.0,4.0,6.0,5.0,6.0,9.0,169.0,169.0,0.0,4.0,16.0,6.0,47.0,45.0,31.0,36.0,47.0,116.0,13.0,15.0,2.0,17.0,725.0,1234.0,79.0,971.0,277.0,623.0,187.0,783.0,419.0,473.0,695.0,238.0,517.0,1.0,44.0,38.0,53.0,2.0,4.0,52.0,26.0,0.19,259.0,245.0,304.0,1.0
ReduceSinkMapJoinProc.java,101.0,8.0,76.0,17.0,14.0,14.0,15.0,6.0,108.0,108.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,64.0,386.0,35.0,274.0,102.0,175.0,77.0,153.0,8142375.0,164.0,211.0,96.0,144.0,2.0,33.0,33.0,35.0,1.0,4.0,0.0,0.0,0.28,42.0,42.0,46.0,1.0
RemoteSparkJobMonitor.java,51.0,5.0,44.0,2.0,8.0,6.0,8.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,25.0,140.0,17.0,99.0,25.0,73.0,24.0,21.0,75.0,61.0,75.0,25.0,58.0,15.0,15.0,11.0,15.0,2.0,6.0,0.0,0.0,0.24,16.0,12.0,16.0,0.0
RolePrincipalGrant.java,12.0,1.0,11.0,1.0,3.0,3.0,4.0,11.0,52.0,52.0,0.0,6.0,3.0,13.0,68.0,66.0,65.0,17.0,68.0,60.0,1.0,2.0,0.0,65.0,255.0,1035.0,117.0,862.0,179.0,555.0,77.0,210.0,19627.0,409.0,607.0,154.0,484.0,1.0,23.0,23.0,47.0,2.0,3.0,0.0,0.0,0.09,221.0,191.0,250.0,0.0
SamplingOptimizer.java,30.0,1.0,29.0,1.0,6.0,6.0,13.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,69.0,5.0,42.0,19.0,21.0,23.0,22.0,17.0,24.0,32.0,19.0,18.0,6.0,6.0,6.0,13.0,1.0,2.0,0.0,0.0,0.55,6.0,6.0,13.0,0.0
SemanticAnalyzer.java,43.0,4.0,32.0,7.0,6.0,6.0,7.0,49.0,1124.0,1124.0,24.0,8.0,27.0,6.0,270.0,270.0,243.0,54.0,270.0,2032.0,38.0,168.0,13.0,51.0,4864.0,12281.0,1322.0,8975.0,2743.0,6623.0,2024.0,6678.0,147118537.0,4721.0,6329.0,2460.0,5263.0,2.0,62.0,57.0,75.0,3.0,8.0,33.0,33.0,0.23,1658.0,1550.0,1932.0,1.0
SemanticAnalyzerFactory.java,37.0,2.0,35.0,1.0,23.0,3.0,23.0,2.0,35.0,35.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,0.0,4.0,7.0,1.0,2.0,0.0,1.0,109.0,306.0,16.0,267.0,22.0,237.0,23.0,34.0,22.0,129.0,139.0,17.0,128.0,1.0,89.0,7.0,89.0,1.0,3.0,31.5,31.5,0.09,93.0,11.0,93.0,0.0
SerializationUtils.java,17.0,0.0,15.0,1.0,3.0,3.0,4.0,2.0,18.0,18.0,0.0,2.0,2.0,1.0,70.0,68.0,68.0,34.0,70.0,74.0,1.0,43.0,0.0,26.0,370.0,1297.0,103.0,1073.0,202.0,808.0,121.0,191.0,307.0,635.0,809.0,180.0,639.0,1.0,18.0,11.0,21.0,1.0,3.0,42.0,34.0,0.11,225.0,177.0,258.0,0.0
Server.java,22.0,1.0,16.0,5.0,2.0,2.0,2.0,88.0,727.0,727.0,3.0,1.0,4.0,9.0,49.0,49.0,45.0,4.0,49.0,506.0,0.0,7.0,0.0,42.0,1391.0,1211.0,102.0,830.0,429.0,377.0,280.0,1502.0,1999.0,356.0,445.0,158.0,346.0,1.0,15.0,14.0,21.0,5.0,3.0,0.0,0.0,0.34,89.0,88.0,104.0,0.0
Service.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,3830.0,3830.0,25.0,2.0,0.0,0.0,2.0,9.0,11.0,4.0,11.0,2541.0,9.0,0.0,0.0,2.0,6366.0,122.0,18.0,19.0,17.0,0.0,85.0,6963.0,238884521.0,11.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0
SessionState.java,9.0,0.0,7.0,1.0,2.0,2.0,2.0,22.0,270.0,270.0,3.0,8.0,29.0,7.0,147.0,143.0,118.0,59.0,147.0,502.0,3.0,15.0,2.0,127.0,1628.0,1749.0,245.0,1196.0,393.0,648.0,309.0,823.0,999.0,580.0,852.0,379.0,562.0,1.0,17.0,17.0,18.0,3.0,5.0,50.0,25.0,0.26,279.0,279.0,302.0,1.0
SetSparkReducerParallelism.java,63.0,6.0,54.0,3.0,12.0,12.0,16.0,2.0,31.0,31.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,17.0,187.0,21.0,137.0,51.0,82.0,29.0,49.0,250.0,74.0,97.0,47.0,61.0,11.5,17.0,17.0,20.0,1.0,6.0,50.0,50.0,0.21,23.0,23.0,32.0,0.0
ShowCompactResponseElement.java,14.0,1.0,13.0,1.0,4.0,3.0,5.0,11.0,52.0,52.0,0.0,6.0,3.0,20.0,93.0,91.0,90.0,27.0,93.0,85.0,1.0,2.0,0.0,90.0,456.0,1542.0,168.0,1325.0,233.0,892.0,85.0,321.0,10925798.0,623.0,935.0,206.0,786.0,1.0,38.0,38.0,86.0,2.0,3.0,0.0,0.0,0.06,360.0,305.0,420.0,0.0
ShowLocksResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,22.0,110.0,110.0,0.0,6.0,3.0,5.0,41.0,39.0,38.0,4.0,41.0,138.0,1.0,2.0,0.0,38.0,672.0,449.0,66.0,358.0,112.0,173.0,28.0,515.0,187401181.0,160.0,246.0,104.0,158.0,1.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,78.0,78.0,83.0,0.0
ShowLocksResponseElement.java,14.0,1.0,13.0,1.0,4.0,3.0,5.0,11.0,56.0,56.0,0.0,6.0,3.0,29.0,113.0,111.0,110.0,35.0,113.0,105.0,1.0,2.0,0.0,110.0,580.0,1929.0,207.0,1657.0,285.0,1145.0,113.0,420.0,187401105.0,809.0,1185.0,251.0,1001.0,1.0,50.0,50.0,110.0,2.0,3.0,0.0,0.0,0.07,444.0,369.0,518.0,0.0
ShuffleHandler.java,16.0,1.0,14.0,2.0,2.0,2.0,3.0,14.0,142.0,142.0,0.0,11.0,8.0,36.0,48.0,48.0,40.0,40.0,48.0,48.0,3.0,7.0,9.0,29.0,252.0,1077.0,115.0,853.0,360.0,488.0,113.0,214.0,290.0,458.0,582.0,306.0,346.0,2.0,17.0,17.0,23.0,2.0,4.0,0.0,0.0,0.13,115.0,115.0,127.0,1.0
SignedInt128.java,13.0,0.0,6.0,7.0,2.0,2.0,2.0,3.0,14.0,14.0,0.0,1.0,13.0,3.0,75.0,75.0,62.0,2.0,75.0,93.0,0.0,0.0,0.0,75.0,301.0,1074.0,87.0,447.0,110.0,242.0,541.0,297.0,137.0,187.0,295.0,91.0,211.0,1.0,5.0,5.0,5.0,2.0,2.0,47.5,32.0,1.21,124.0,124.0,142.0,0.0
Stage.java,13.0,0.0,12.0,1.0,3.0,3.0,4.0,24.0,140.0,140.0,3.0,6.0,3.0,13.0,75.0,73.0,72.0,17.0,75.0,121.0,1.0,2.0,0.0,72.0,472.0,1181.0,124.0,1013.0,205.0,630.0,65.0,478.0,59181.0,485.0,713.0,193.0,560.0,1.0,23.0,23.0,47.0,2.0,4.0,0.0,0.0,0.06,248.0,218.0,277.0,1.0
Stat.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,731.0,5058.0,5058.0,34.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,6066.0,0.0,0.0,0.0,7.0,19133.0,79.0,15.0,44.0,18.0,18.0,20.0,19313.0,664755.0,21.0,32.0,18.0,17.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.45,10.0,10.0,10.0,0.0
